GeoFIPS,Region,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
20029,Cloud County,214166,206304,234751,254982,258247,276780,303582,359136,314653,321967,343935,348042,356455,357869,347628,352639,346389,375483,402270,419253,472955,499689,584247
20031,Coffey County,486588,441087,467672,533970,512534,565358,578979,598338,686374,731372,749670,802339,826988,870493,847773,874635,900870,865554,857363,911677,882286,922204,935855
20033,Comanche County,47690,50536,66887,59458,68058,67957,73918,82424,63997,69957,65561,70503,100291,82047,59861,56282,63149,56707,57873,54951,60692,64657,89042
20035,Cowley County,861484,864006,871327,893185,879097,978185,1042174,1073840,1021288,1055934,1104049,1143941,1139208,1238741,1336464,1344823,1364357,1408996,1332368,1331555,1476211,1581370,1668080
20037,Crawford County,917790,963321,946957,973642,1018278,1069978,1110919,1187997,1217146,1224285,1259783,1336053,1396901,1386580,1414161,1463635,1668463,1809997,1801926,1791949,1925720,2014899,2110149
20039,Decatur County,101004,74876,76661,60964,91716,66237,106767,115448,116427,128549,158595,123907,143532,142521,141135,151490,99368,109367,116098,145210,166338,264338,217245
20041,Dickinson County,379675,388356,441044,469475,467392,529298,523356,587394,598204,584459,601016,567870,607879,600663,599132,625594,645503,672727,669793,660239,784381,796215,878533
20043,Doniphan County,172075,155395,149197,193184,203214,215369,275103,275228,266436,225716,241178,228640,264125,249762,288565,266397,289459,270741,300592,285709,335190,313990,327507
20045,Douglas County,2874617,3003468,3042260,3181196,3285736,3378034,3561395,3770118,3862224,3823390,3968286,4009324,4168616,4334084,4488292,4786605,4987674,5225762,5364016,5375168,5764836,6203251,6741959
20047,Edwards County,92779,104854,106558,107289,110837,95888,127803,138868,151078,144777,170749,157004,200799,182222,220157,219764,184704,174929,167318,166071,193600,200485,230773
20049,Elk County,41843,48706,47740,54925,57130,57807,61868,49396,46210,59788,59917,88006,95567,92439,86076,81516,86183,80659,80939,81051,87147,94475,108991
20051,Ellis County,785825,824536,836325,862267,903274,971897,1069568,1209775,1172658,1235841,1350959,1414358,1475798,1535178,1513269,1523171,1514715,1591031,1608664,1660426,1857929,1981660,2116113
20053,Ellsworth County,138340,143634,165328,175977,166008,176434,203248,224506,201623,203595,218260,254787,288180,292219,250714,237850,250445,265211,281629,291105,310637,332933,360848
20055,Finney County,1090915,1063636,1161419,1212531,1262869,1274499,1317400,1542066,1593211,1782260,1912720,1874140,2012343,1991152,2111326,2226507,2194437,2311951,2209210,2282248,2603649,2775189,2958636
20057,Ford County,848028,924823,980439,979830,1026295,1008015,1074539,1238178,1332246,1458246,1471654,1583490,1668449,1659420,1809265,1958874,2084408,2318820,2262462,2404416,2685834,2871909,2992245
20059,Franklin County,490337,538852,546026,582703,603733,655795,683371,717258,743586,708054,720676,762599,813368,808733,844256,879430,866166,918304,942536,937353,1025253,1076037,1162244
20061,Geary County,1158904,1217803,1358687,1501901,1629112,1969170,2373221,2657031,2725680,3004220,3097860,3044413,2884910,2888042,2942213,2893329,2962651,3024858,3046526,3144046,3335386,3411692,3517533
20063,Gove County,122960,114455,110421,77475,114769,130906,183137,167397,165414,190045,255792,208860,212050,172531,195004,206495,143536,155390,155749,171160,235159,297851,296852
20065,Graham County,75048,64266,74752,67937,89220,92882,133040,140460,116377,124338,161726,155759,170691,144622,128795,111823,123976,130777,126990,129070,169237,191074,226571
20067,Grant County,305659,305779,361654,365096,432033,386979,403089,472470,457428,516664,644765,558967,612980,624198,503566,585423,468234,518812,393310,471051,470792,466393,485157
20069,Gray County,197983,195297,192587,191421,245954,184976,224628,253818,295311,446692,535963,561462,690068,702673,699936,792034,715892,671584,588805,605030,666597,780335,894009
20071,Greeley County,70500,36464,85188,44483,65568,37364,83903,74523,61497,85983,99798,95381,110073,85471,62620,97991,157154,144486,117803,138481,175764,226651,184241
20073,Greenwood County,111568,117296,126271,132737,137757,162019,161819,144656,139298,146385,143079,150663,172603,166444,154109,155698,151362,160971,157387,158645,165693,171323,219115
20075,Hamilton County,118080,76024,100332,108379,124019,81326,138399,147696,117802,198573,194832,192646,253244,288919,247726,214040,217067,224504,211621,238596,210756,245085,297781
20077,Harper County,115083,140970,180525,178756,198656,234180,213968,232383,199508,207362,230932,280246,303552,352648,281193,263146,262431,268437,286169,291567,324389,344602,377712
20079,Harvey County,734835,781080,821020,892023,901352,958050,975646,1069992,1073017,1056839,1113553,1174206,1213308,1195712,1232387,1256359,1250787,1333981,1408437,1388322,1520433,1597126,1752460
20081,Haskell County,221385,251073,233049,244667,291553,222206,222189,246807,291047,345159,424929,344287,454041,464835,379628,434998,447183,378186,263560,321152,354774,381170,488224
20083,Hodgeman County,38267,33914,43052,41077,55381,34076,53216,87093,73881,93156,103020,96391,143081,125065,138823,127032,115810,122875,104753,114577,132518,147466,188999
20085,Jackson County,228238,241236,242692,273658,270769,267721,294236,288585,278468,284084,298506,307969,317439,327463,345246,360936,369447,386491,381177,396545,434934,424599,472054
20087,Jefferson County,204215,215266,232326,246116,250286,255046,285141,302284,318156,310161,324313,345704,370368,364372,385638,408796,417398,429996,440553,464231,506976,485849,503050
20089,Jewell County,66042,53208,82812,78721,68641,84280,90960,114957,94250,79655,144018,109885,145086,116378,116123,97925,76977,108309,110205,112893,146948,104325,181492
20091,Johnson County,22922830,24332300,25579672,26562371,29092376,32291791,35143930,36761842,35984220,34623460,34739258,36891199,39454046,41588540,44206144,46060702,48087156,50185568,52300250,52572383,55485529,64858237,69970241
20093,Kearny County,145699,141222,170656,163100,182077,150161,174359,189513,183612,220839,227356,239333,269776,249057,214056,220486,211864,202486,184564,205621,257509,278794,311200
20095,Kingman County,136026,152900,175485,189215,199786,250451,219812,238345,206378,214080,231865,274573,351276,346106,311738,312050,276804,294523,289842,369325,368386,381165,411877
20097,Kiowa County,73683,79061,106580,102656,99765,104115,114940,105597,99396,100251,113306,116293,145816,117064,121487,124906,117982,141319,118114,139320,154604,145040,153103
20099,Labette County,484866,485341,492812,530474,553499,600518,643190,675138,641074,669404,727257,732676,764793,778081,803231,826163,825088,867151,879551,879340,903961,1018039,1043894
20101,Lane County,55249,43414,59479,41180,77061,74534,87399,125710,105798,135858,162254,162655,166195,156112,150366,157307,126459,124764,106298,111799,130709,169594,200647
20103,Leavenworth County,1445745,1556667,1652331,1774630,1855049,1951255,2044003,2174225,2293654,2466605,2529666,2610645,2626513,2636822,2712347,2841767,2905840,2979837,3002728,3116324,3311117,3466254,3779524
20105,Lincoln County,52715,46915,62905,61191,63299,65015,85514,113182,86928,116701,135615,126927,135135,128095,125375,117359,117016,119295,110176,139397,149144,151777,193805
20107,Linn County,311728,339474,360365,407817,374148,419841,427717,452367,494505,514169,547359,578736,541130,557282,535353,612809,419738,482536,509545,543431,590779,646633,640549
20109,Logan County,79870,69080,90114,74527,97534,74654,119075,116856,117617,136765,164951,155014,190327,164638,147700,142166,144340,145867,150561,161986,188036,230478,223527
20111,Lyon County,901459,896717,935366,984519,999385,1022972,1042269,1083951,1074834,1068349,1116889,1163586,1144890,1157027,1190592,1259845,1355632,1534648,1493417,1516718,1632144,1744935,1907497
20113,McPherson County,926891,972904,1070264,1049071,1241374,1476892,1510772,1406814,1472437,1473993,1631342,1431910,1416373,1534263,1630000,1804998,1989143,2360517,2273866,1943721,2083736,2391798,2583516
20115,Marion County,192981,198980,238820,278814,280932,267406,285461,294587,298927,289982,295671,312387,334547,321374,334684,361794,351552,377350,413035,411401,443467,450208,513729
20117,Marshall County,265202,270309,284412,367582,377087,405471,389437,424849,401088,430284,570968,566152,600518,580642,573461,496207,543913,548590,565308,577445,603287,669413,703386
20119,Meade County,89216,98700,112888,120973,137132,94165,174322,144891,166656,213980,251366,250145,309033,266418,237253,259660,218424,241878,241256,238799,307776,266262,307244
20121,Miami County,451127,498936,509890,552166,560584,579037,637106,672244,663856,674298,693598,680313,730182,743669,798076,882242,910822,972723,1017297,1062631,1141394,1232595,1369382
20123,Mitchell County,190316,178920,222421,235753,236392,254369,261455,315149,277126,299973,360464,363122,383817,390194,371836,375655,382662,433429,457549,522890,576050,555293,693539
20125,Montgomery County,931319,923776,1048084,986083,1433472,1187046,1528930,1302141,1346731,1325978,1511254,1415154,1362732,1430206,1321813,1377427,1490898,1774002,1824177,1569647,2236239,3007921,3010806
20127,Morris County,100824,108014,115518,118265,117853,121333,120626,124301,152678,146124,151534,149706,156308,153915,164345,180792,175046,206319,185961,196884,214509,227855,263170
20129,Morton County,120179,100367,125284,146022,174373,156049,150671,169958,139898,161648,152428,159422,175361,160289,107191,99078,141339,142780,120215,134608,173654,173919,204544
20131,Nemaha County,241928,228225,243361,305172,294050,254169,312106,329843,357407,356516,465348,444283,455634,456137,424914,437052,503754,513794,472395,536195,614637,620456,656799
20133,Neosho County,396975,419799,444618,462690,490013,540476,556109,557584,502603,525679,526008,553206,558035,549361,521807,528517,546388,564856,623924,603752,670602,714785,782480
20135,Ness County,82468,85316,105610,98749,113062,115637,162857,194202,153136,165060,166436,190830,197972,175228,149207,154519,159432,177285,178035,180341,213854,242706,268961
20137,Norton County,143833,131106,148822,155911,175327,165367,202547,186809,190213,232715,250472,233715,284514,258217,221959,247003,213657,220703,231509,260847,300253,366039,406275
20139,Osage County,167652,175230,178433,200856,196763,202473,210783,228715,266690,235656,233292,262458,269316,266649,276582,288001,287727,321705,332892,346090,386642,373223,418450
20141,Osborne County,92639,88092,103796,99772,101346,114830,123125,143966,138571,153451,189200,160862,178057,168438,169916,152841,167159,179370,179878,183552,196551,195586,258889
20143,Ottawa County,79613,85150,98209,107923,98320,120980,105801,130922,117571,122170,131380,128184,129445,118681,116995,114821,117621,121527,120486,132059,156187,158328,182901
20145,Pawnee County,186177,181916,188360,204540,221208,207578,215268,253026,254531,261608,277808,293930,358183,342680,356119,392627,286726,281872,282562,289583,324001,313571,373813
20147,Phillips County,179829,159858,194100,148527,217006,257070,270225,208400,214965,206166,282942,225659,249436,265928,261695,280031,296513,374202,363246,303230,468009,587870,625582
20149,Pottawatomie County,889245,880342,905203,953952,1038211,1178413,1192804,1204268,1277229,1355780,1565842,1547237,1590915,1420012,1494420,1422630,1442807,1469802,1295496,1315692,1504594,1675567,1571746
20151,Pratt County,230666,263680,287384,293631,292905,341804,353794,388648,359881,377523,450267,480257,530351,525845,497938,498663,528894,556045,601148,591729,667481,706971,735821
20153,Rawlins County,81430,66655,73528,52588,65817,57288,87836,114090,91365,121719,147771,121214,189921,147088,115249,108564,109819,105759,110029,146582,199265,275888,180323
20155,Reno County,1597303,1598541,1663606,1743977,1810234,1924111,1939647,2092681,2083698,2149865,2166636,2243202,2305457,2314505,2329805,2323481,2468183,2562480,2683187,2748662,2931311,3086536,3360747
20157,Republic County,137456,149684,142967,139646,127276,134638,151820,183347,185625,171701,237011,211575,239946,211132,212708,216285,202423,202083,211354,208523,257891,214860,299874
20159,Rice County,176184,175897,215092,245697,250138,261210,272946,325860,321610,340699,412186,417390,434286,452211,464218,429732,479834,496728,582912,551286,722989,792251,865460
20161,Riley County,1446448,1502026,1601920,1704615,1771196,1870979,2032001,2186025,2202034,2258069,2326324,2417627,2489416,2600048,2687498,2763654,2784460,2788162,2870430,2902571,3139650,3403023,3713254
20163,Rooks County,122442,121374,124298,124421,143466,155855,182136,221337,183368,191252,238146,220156,248082,228578,206740,198982,209278,194876,184170,191583,221446,215623,277620
20165,Rush County,91663,105665,99430,92372,101791,107597,119821,128303,116704,127752,139789,149965,150710,140035,134628,128764,121373,143379,150985,148954,181953,167776,202065
20167,Russell County,140232,146344,166599,165586,203266,238816,283042,284736,264208,285801,328771,306755,302474,316865,282877,286909,304500,272921,267145,274342,330793,340262,391904
20169,Saline County,1830281,1882708,1936935,2033450,2161839,2318308,2363809,2460621,2407506,2421549,2479854,2544879,2642115,2689914,2806964,2887913,2918547,2985870,3017828,2910575,3246734,3519050,3751860
20171,Scott County,193008,148201,163317,118346,205124,160576,118198,223791,287741,387919,483143,359830,470941,477516,489624,507602,421451,361525,272835,349806,378537,442022,502412
20173,Sedgwick County,18235273,18317384,18214866,18629473,19258642,21906106,24159966,24560073,22328262,23658863,24600079,25092486,24109452,26211884,28410163,30909810,31596869,31982568,32362107,31893405,33820164,37340144,39933918
20175,Seward County,647067,672570,698835,714861,782746,831782,858674,957862,941983,960323,1027918,1095639,1252940,1409525,1442639,1345004,1264814,1283990,1199589,1306667,1479604,1525335,1604580
20177,Shawnee County,6393297,6596849,6750146,7049887,7234223,7220277,7764869,8087542,8226158,8316760,8760796,9018049,8977211,9401742,9751769,10187978,10306991,10786503,10825101,11187722,11956222,12605915,13579888
20179,Sheridan County,81879,69850,90572,85571,110452,56164,142784,123763,135326,124483,159521,156157,208987,152153,145036,160124,130203,105763,105728,155392,173641,213125,251997
20181,Sherman County,172323,138749,161157,137356,176381,157585,250367,217806,248770,271805,313656,304504,361490,275033,271026,266734,276863,292555,284921,312337,379965,447007,435029
